bedrooms,bathrooms,garden,street,price_pounds,nearest_station_name,nearest_station_miles,postcode_outer,tenure_freehold,tenure_leasehold
3.0,2.0,0,11071934.513219284,1400000,7066666.666666667,0.2,6100000.0,False,False
3.0,1.0,0,7500000.0,7500000,14365500.0,0.4,10902901.452554744,False,True
5.0,5.0,0,11071934.513219284,11251000,10517781.25,0.2,9848590.909090908,False,True
1.0,1.0,1,11071934.513219284,35000000,18819833.333333332,0.2,15933333.333333334,True,False
10.0,8.0,0,11071934.513219284,15000000,12637500.0,0.2,11402571.42857143,True,False
5.0,1.0,1,11863000.0,11863000,10517781.25,0.1,10902901.452554744,False,True
5.0,5.0,1,11071934.513219284,9500000,11442000.0,0.5,11402571.42857143,False,True
3.0,3.0,1,11071934.513219284,8950000,11798275.827586208,0.2,10638888.777777778,False,False
4.0,4.0,0,11071934.513219284,9000000,10355555.555555556,0.2,9915760.869565217,False,False
5.0,2.0,1,6750000.0,6750000,6750000.0,0.2,6100000.0,True,False
3.0,3.0,0,11071934.513219284,11000000,11352109.375,0.3,11000000.0,False,True
3.0,3.0,0,11071934.513219284,10500000,10746666.666666666,0.1,13413888.888888888,False,True
4.0,4.0,3,11071934.513219284,8500000,12577272.727272727,0.5,10902901.452554744,True,False
4.0,4.0,0,13208333.333333334,8250000,9814062.5,0.2,9915760.869565217,True,False
3.0,3.0,1,7400000.0,7400000,10549807.615384616,0.5,10167999.966666667,True,False
8.0,8.0,0,15386875.0,22950000,15737500.0,0.4,13577111.111111112,True,False
28.0,17.0,0,11870800.0,23000000,11555789.47368421,0.2,9693870.967741935,True,False
3.0,3.0,1,11071934.513219284,9900000,7066666.666666667,0.4,9475000.0,False,True
1.0,1.0,1,10191666.666666666,17000000,13100000.0,0.8,12550000.0,False,False
6.0,6.0,1,11071934.513219284,11750000,13016729.487179488,0.2,12067706.25,True,False
3.0,3.0,1,11071934.513219284,9900000,7066666.666666667,0.3,9475000.0,False,False
6.0,6.0,1,26950000.0,26950000,15250000.0,0.2,10902901.452554744,True,False
2.0,2.0,1,11870800.0,14950000,11555789.47368421,0.3,9693870.967741935,False,True
4.0,5.0,0,12950000.0,12950000,9475000.0,0.2,10902901.452554744,False,True
4.0,3.0,0,11071934.513219284,6325000,9814062.5,0.7,9915760.869565217,True,False
7.0,6.0,1,11071934.513219284,13500000,13016729.487179488,0.3,10902901.452554744,True,False
6.0,5.0,1,11071934.513219284,8600000,11798275.827586208,0.3,15933333.333333334,True,False
5.0,3.0,2,11071934.513219284,8250000,9814062.5,0.2,9915760.869565217,True,False
5.0,5.0,2,11870800.0,10500000,11649166.666666666,0.4,13413888.888888888,False,True
4.0,4.0,0,6300000.0,6300000,9694230.76923077,0.2,10902901.452554744,False,True
1.0,1.0,1,488950.0,488950,488950.0,0.2,488950.0,False,True
5.0,4.0,0,11071934.513219284,30000000,11798275.827586208,0.6,10902901.452554744,False,True
6.0,6.0,3,11071934.513219284,11950000,12137500.0,0.4,12067706.25,True,False
3.0,3.0,0,11071934.513219284,11950000,11352109.375,0.2,11950000.0,False,True
6.0,8.0,1,11071934.513219284,12250000,9279000.0,0.1,13255600.0,True,False
3.0,4.0,0,11071934.513219284,7375000,8400000.0,0.1,7850000.0,False,True
7.0,6.0,3,11071934.513219284,12250000,9279000.0,0.2,10902901.452554744,True,False
8.0,11.0,1,13208333.333333334,32500000,12450000.0,0.5,11109090.909090908,False,False
5.0,5.0,1,11071934.513219284,25000000,20300000.0,0.4,13255600.0,True,False
3.0,2.0,0,11071934.513219284,7950000,11352109.375,0.3,12944750.0,False,True
7.0,7.0,1,11071934.513219284,13400000,10549807.615384616,0.9,10167999.966666667,False,True
7.0,5.0,2,9355555.555555556,6500000,8864718.75,0.8,8490022.727272727,True,False
12.0,8.0,0,11071934.513219284,14000000,12137500.0,0.2,12067706.25,True,False
6.0,6.0,0,10495454.545454545,9950000,12154540.909090908,0.9,12644438.888888888,True,False
1.0,1.0,1,11071934.513219284,525000,525000.0,0.4,525000.0,False,False
7.0,6.0,1,11071934.513219284,10950000,12637500.0,0.3,11402571.42857143,True,False
3.0,4.0,1,11071934.513219284,8950000,11798275.827586208,0.1,10638888.777777778,False,True
3.0,4.0,1,11071934.513219284,8950000,11798275.827586208,0.1,10638888.777777778,False,True
4.0,4.0,0,11071934.513219284,10950000,11352109.375,0.3,15933333.333333334,False,True
4.0,3.0,0,11071934.513219284,6950000,18819833.333333332,0.2,13234855.072463768,True,False
5.0,6.0,1,11071934.513219284,6500000,6500000.0,0.5,6500000.0,True,False
6.0,6.0,1,16950000.0,16950000,11649166.666666666,0.4,10902901.452554744,False,True
5.0,5.0,2,11071934.513219284,14950000,18819833.333333332,0.2,13234855.072463768,False,True
5.0,5.0,1,11071934.513219284,7500000,13750000.0,0.3,13255600.0,False,False
3.0,3.0,1,12923529.411764706,11500000,11798275.827586208,0.3,15933333.333333334,False,True
2.0,3.0,1,11071934.513219284,9750000,9200000.0,0.1,9333333.333333334,True,False
3.0,3.0,2,8362500.0,9500000,8466428.57142857,0.3,8957307.692307692,False,True
3.0,2.0,0,11071934.513219284,7950000,13016729.487179488,0.3,12067706.25,False,True
3.0,3.0,0,11071934.513219284,7250000,8453846.153846154,0.1,8265000.0,False,False
2.0,2.0,1,11071934.513219284,6250000,10935714.285714285,0.3,13413888.888888888,False,True
4.0,5.0,1,11071934.513219284,6500000,10746666.666666666,0.2,7992857.142857143,False,True
7.0,8.0,1,8116666.666666667,9250000,9814062.5,0.1,12067706.25,True,False
6.0,5.0,2,11071934.513219284,7250000,10355555.555555556,0.1,11738095.238095239,True,False
15.0,14.0,1,17000000.0,17000000,9694230.76923077,0.2,11429166.666666666,False,True
5.0,5.0,1,11071934.513219284,17950000,10355555.555555556,0.4,13234855.072463768,False,False
12.0,9.0,0,10191666.666666666,10500000,9250000.0,1.1,9250000.0,True,False
5.0,5.0,2,10318944.444444444,11863000,10517781.25,0.2,9848590.909090908,False,True
5.0,5.0,1,11071934.513219284,9950000,8225000.0,0.3,7872500.0,False,True
10.0,10.0,1,6950000.0,6950000,4966666.666666667,1.0,6950000.0,True,False
9.0,11.0,0,11071934.513219284,11950000,10470416.666666666,0.9,10167999.966666667,True,False
6.0,5.0,1,11071934.513219284,11750000,13016729.487179488,0.2,12067706.25,True,False
5.0,5.0,0,12464285.714285715,19500000,10355555.555555556,0.2,13234855.072463768,False,True
3.0,1.0,0,11071934.513219284,335000,335000.0,0.4,10902901.452554744,False,True
4.0,3.0,1,11071934.513219284,7950000,11798275.827586208,0.2,15933333.333333334,False,True
4.0,4.0,1,11071934.513219284,6950000,6950000.0,0.4,6950000.0,True,False
4.0,4.0,1,11071934.513219284,16500000,10935714.285714285,0.3,13413888.888888888,False,True
3.0,4.0,1,11071934.513219284,8000000,8466428.57142857,0.2,10902901.452554744,False,False
5.0,4.0,1,11071934.513219284,10950000,11261111.111111112,0.1,10483333.333333334,False,True
5.0,2.0,0,11071934.513219284,8450000,11352109.375,0.1,12944750.0,False,True
5.0,4.0,1,11362500.0,7500000,10470416.666666666,0.6,13255600.0,True,False
6.0,5.0,1,11071934.513219284,6250000,6250000.0,0.5,8333333.333333333,True,False
6.0,6.0,0,11071934.513219284,5750000,6250000.0,0.2,5750000.0,True,False
3.0,3.0,1,11071934.513219284,7950000,9475000.0,0.3,10975000.0,False,True
2.0,2.0,0,11071934.513219284,895000,10517781.25,0.3,9848590.909090908,False,True
4.0,1.0,1,11071934.513219284,7250000,10549807.615384616,0.6,10167999.966666667,True,False
7.0,7.0,0,14333316.666666666,7999950,12154540.909090908,0.5,12644438.888888888,True,False
6.0,4.0,0,11071934.513219284,6950000,10549807.615384616,0.7,6950000.0,True,False
5.0,5.0,1,11071934.513219284,18000000,13016729.487179488,0.2,12067706.25,False,True
6.0,6.0,0,11071934.513219284,7350000,7880000.0,0.3,11109090.909090908,False,True
10.0,8.0,0,11071934.513219284,15000000,12637500.0,0.2,11402571.42857143,True,False
4.0,4.0,0,11071934.513219284,7950000,10935714.285714285,0.5,13413888.888888888,False,True
9.0,9.0,0,11071934.513219284,6500000,10470416.666666666,1.3,10167999.966666667,False,False
4.0,4.0,1,11071934.513219284,11000000,11649166.666666666,0.0,7872500.0,False,True
3.0,3.0,2,11071934.513219284,8250000,14365500.0,0.4,13577111.111111112,False,True
5.0,5.0,0,7053000.0,7053000,6800000.0,0.3,10902901.452554744,False,True
5.0,6.0,1,11071934.513219284,22000000,11352109.375,0.2,10902901.452554744,False,True
6.0,7.0,0,11071934.513219284,9000000,9694230.76923077,0.7,9000000.0,False,True
2.0,3.0,1,11071934.513219284,6950000,10355555.555555556,0.6,9915760.869565217,False,True
6.0,5.0,0,11071934.513219284,11500000,11352109.375,0.3,7992857.142857143,False,True
6.0,6.0,1,11071934.513219284,8000000,9200000.0,1.5,8499444.444444444,True,False
3.0,3.0,0,12464285.714285715,8950000,13016729.487179488,0.2,13234855.072463768,False,True
2.0,2.0,0,11071934.513219284,6950000,13016729.487179488,0.1,12067706.25,False,True
7.0,4.0,0,11071934.513219284,6950000,9814062.5,0.5,10902901.452554744,False,False
10.0,9.0,0,11071934.513219284,25000000,13016729.487179488,0.2,13234855.072463768,True,False
3.0,3.0,1,11071934.513219284,7250000,9814062.5,0.1,10902901.452554744,False,True
10.0,10.0,0,11071934.513219284,10500000,9250000.0,1.1,9250000.0,True,False
7.0,5.0,0,11071934.513219284,6950000,11725000.0,0.3,6950000.0,True,False
6.0,4.0,2,11071934.513219284,7500000,7500000.0,0.3,10902901.452554744,True,False
3.0,3.0,0,11071934.513219284,8000000,13016729.487179488,0.1,10902901.452554744,False,True
8.0,5.0,1,11071934.513219284,6950000,11725000.0,0.3,6950000.0,True,False
6.0,4.0,2,11071934.513219284,6500000,6500000.0,0.3,6500000.0,True,False
6.0,7.0,1,11071934.513219284,9500000,8983333.333333334,0.7,7940000.0,True,False
3.0,3.0,0,11071934.513219284,6250000,6412000.0,0.1,6412000.0,False,True
3.0,3.0,1,11071934.513219284,10950000,13016729.487179488,0.2,13234855.072463768,False,True
5.0,5.0,2,11071934.513219284,10950000,13016729.487179488,0.4,9915760.869565217,True,False
4.0,5.0,1,9450000.0,10950000,11442000.0,0.3,11402571.42857143,True,False
6.0,4.0,1,25000000.0,25000000,14261538.461538462,0.2,10902901.452554744,True,False
3.0,3.0,0,11071934.513219284,8950000,13016729.487179488,0.2,10902901.452554744,False,False
6.0,6.0,1,11071934.513219284,8000000,10549807.615384616,0.1,10750000.0,True,False
4.0,5.0,0,11071934.513219284,11950000,11352109.375,0.3,12944750.0,True,False
3.0,3.0,0,11071934.513219284,7850000,9475000.0,0.3,10902901.452554744,False,True
5.0,6.0,1,6250000.0,6250000,6250000.0,0.4,8333333.333333333,True,False
3.0,3.0,1,11071934.513219284,6400000,13016729.487179488,0.1,13234855.072463768,False,True
7.0,6.0,0,11071934.513219284,9950000,9694230.76923077,0.7,8957307.692307692,True,False
3.0,3.0,1,11071934.513219284,7000000,13978000.0,0.1,11514117.647058824,False,True
14.0,7.0,2,8500000.0,8500000,8500000.0,0.9,10902901.452554744,True,False
10.0,10.0,0,10495454.545454545,6950000,4966666.666666667,1.1,6950000.0,True,False
8.0,7.0,2,11071934.513219284,10500000,8850000.0,0.4,9653846.153846154,True,False
6.0,5.0,0,11071934.513219284,17500000,10355555.555555556,0.4,13234855.072463768,False,False
9.0,9.0,1,14333316.666666666,15000000,12154540.909090908,0.4,12644438.888888888,True,False
7.0,7.0,1,11071934.513219284,9750000,11442000.0,0.1,11402571.42857143,True,False
6.0,6.0,1,11071934.513219284,9500000,9500000.0,0.2,15785714.285714285,True,False
3.0,3.0,0,11071934.513219284,6750000,13016729.487179488,0.3,12067706.25,False,False
5.0,4.0,0,11071934.513219284,8250000,9814062.5,0.5,12067706.25,False,False
7.0,6.0,1,11071934.513219284,6750000,8850000.0,0.1,11514117.647058824,False,True
4.0,3.0,2,11071934.513219284,8250000,11798275.827586208,0.2,15933333.333333334,False,True
12.0,14.0,1,75000000.0,75000000,75000000.0,0.4,75000000.0,True,False
5.0,5.0,2,11071934.513219284,17950000,10355555.555555556,0.4,10902901.452554744,False,False
6.0,6.0,1,12464285.714285715,18000000,13016729.487179488,0.2,12067706.25,False,True
9.0,9.0,0,11071934.513219284,11950000,10470416.666666666,1.3,10167999.966666667,False,False
4.0,5.0,0,11071934.513219284,9000000,12804545.454545455,0.2,12944750.0,False,True
4.0,4.0,0,11071934.513219284,15500000,11442000.0,0.3,11402571.42857143,True,False
4.0,3.0,2,11071934.513219284,8900000,12450000.0,0.1,8900000.0,False,True
7.0,7.0,1,19725000.0,22500000,20987500.0,0.4,10902901.452554744,False,True
9.0,9.0,0,10495454.545454545,15000000,12154540.909090908,0.4,12644438.888888888,True,False
3.0,4.0,0,11071934.513219284,10000000,12804545.454545455,0.3,10902901.452554744,False,False
3.0,3.0,0,12464285.714285715,6400000,13016729.487179488,0.1,13234855.072463768,False,False
3.0,3.0,1,11071934.513219284,8600000,13016729.487179488,0.1,12067706.25,False,False
4.0,2.0,0,8362500.0,8000000,8466428.57142857,0.2,10902901.452554744,False,False
4.0,4.0,1,11071934.513219284,11950000,11352109.375,0.3,10902901.452554744,True,False
6.0,6.0,0,11071934.513219284,21950000,13016729.487179488,0.3,12067706.25,True,False
3.0,2.0,0,6500666.666666667,6611000,6800000.0,0.2,9848590.909090908,False,True
9.0,9.0,1,11071934.513219284,12500000,9875000.0,0.8,8333333.333333333,True,False
4.0,4.0,0,11071934.513219284,9250000,11800000.0,0.4,8265000.0,False,True
4.0,4.0,1,11071934.513219284,12310000,10517781.25,0.1,9848590.909090908,False,True
13.0,1.0,0,9950000.0,9950000,12137500.0,0.2,9950000.0,True,False
7.0,5.0,1,15386875.0,22500000,14261538.461538462,0.3,15785714.285714285,True,False
3.0,3.0,0,11071934.513219284,10000000,11352109.375,0.1,12944750.0,False,True
4.0,5.0,2,11071934.513219284,14500000,11798275.827586208,0.2,15933333.333333334,True,False
5.0,5.0,2,11071934.513219284,7500000,7500000.0,0.5,8490022.727272727,True,False
7.0,5.0,1,10495454.545454545,6950000,2833333.3333333335,1.4,6950000.0,True,False
5.0,6.0,1,11071934.513219284,9250000,12804545.454545455,0.2,11514117.647058824,True,False
3.0,4.0,0,11071934.513219284,8490000,13978000.0,0.2,11514117.647058824,False,True
5.0,6.0,1,12923529.411764706,21500000,11352109.375,0.2,12944750.0,False,True
8.0,5.0,1,11071934.513219284,11300000,11442000.0,0.2,11402571.42857143,True,False
4.0,4.0,2,11071934.513219284,6636000,6800000.0,0.2,9848590.909090908,False,False
3.0,3.0,2,11071934.513219284,8250000,8466428.57142857,0.3,8957307.692307692,False,True
6.0,1.0,1,11071934.513219284,11000000,10549807.615384616,0.5,10167999.966666667,True,False
8.0,5.0,2,11071934.513219284,6500000,8864718.75,0.8,8490022.727272727,True,False
3.0,3.0,1,14172500.0,14950000,11555789.47368421,0.3,9693870.967741935,False,True
3.0,1.0,0,11071934.513219284,8130000,11352109.375,0.3,9693870.967741935,False,True
3.0,3.0,0,9500000.0,9500000,9420833.333333334,0.2,9500000.0,False,True
6.0,5.0,0,11071934.513219284,6750000,14365500.0,0.2,13577111.111111112,False,True
3.0,3.0,0,10000000.0,10000000,14365500.0,0.4,13577111.111111112,False,True
4.0,4.0,1,11071934.513219284,7250000,12450000.0,0.1,11429166.666666666,False,True
3.0,3.0,0,11071934.513219284,7150000,10355555.555555556,0.2,13234855.072463768,False,False
2.0,1.0,0,11071934.513219284,595000,595000.0,0.2,13255600.0,False,True
5.0,4.0,0,11071934.513219284,6450000,7300000.0,0.2,10902901.452554744,False,False
4.0,3.0,3,11071934.513219284,11500000,9814062.5,0.2,9915760.869565217,True,False
1.0,1.0,0,6500000.0,6500000,6500000.0,0.2,10902901.452554744,True,False
6.0,8.0,1,11071934.513219284,12250000,9279000.0,0.2,13255600.0,True,False
3.0,4.0,0,12464285.714285715,6950000,13016729.487179488,0.3,12067706.25,False,False
6.0,5.0,2,11071934.513219284,6700000,6537500.0,1.1,7150000.0,True,False
7.0,6.0,0,11071934.513219284,9750000,9200000.0,0.2,9333333.333333334,True,False
5.0,5.0,1,11925000.0,12950000,12950000.0,0.6,12950000.0,True,False
4.0,3.0,1,11071934.513219284,11750000,9814062.5,0.5,9915760.869565217,True,False
6.0,5.0,2,11071934.513219284,10500000,12637500.0,0.4,11402571.42857143,True,False
7.0,7.0,1,11071934.513219284,9500000,8983333.333333334,0.7,7940000.0,True,False
7.0,8.0,1,11071934.513219284,7000000,10549807.615384616,0.2,10167999.966666667,True,False
4.0,3.0,1,11071934.513219284,6950000,18819833.333333332,0.3,13234855.072463768,False,True
5.0,5.0,1,11250000.0,11250000,10517781.25,0.1,10902901.452554744,False,True
3.0,3.0,0,11071934.513219284,9000000,13016729.487179488,0.1,7816666.666666667,False,True
1.0,1.0,1,11071934.513219284,8250000,11800000.0,0.2,13577111.111111112,True,False
6.0,7.0,0,11071934.513219284,25000000,11555789.47368421,0.1,10902901.452554744,False,True
4.0,4.0,2,12685000.0,6750000,15250000.0,0.3,11738095.238095239,False,True
2.0,2.0,1,11071934.513219284,6490000,11352109.375,0.2,12944750.0,False,True
3.0,3.0,0,10000000.0,10000000,14365500.0,0.3,10902901.452554744,False,False
4.0,4.0,1,11071934.513219284,8000000,8466428.57142857,0.2,8957307.692307692,False,True
3.0,3.0,1,15386875.0,24950000,13978000.0,0.2,13577111.111111112,False,True
3.0,3.0,1,11071934.513219284,8950000,13016729.487179488,0.2,13234855.072463768,False,True
6.0,7.0,0,11071934.513219284,6995000,10470416.666666666,0.9,10167999.966666667,True,False
5.0,3.0,1,11071934.513219284,6750000,9814062.5,0.7,9915760.869565217,True,False
6.0,4.0,2,7250000.0,7250000,7483333.333333333,0.2,5730000.0,True,False
5.0,5.0,2,11071934.513219284,9450000,10355555.555555556,0.4,13234855.072463768,False,True
5.0,5.0,2,11071934.513219284,22500000,13016729.487179488,0.2,13234855.072463768,False,True
4.0,2.0,2,11071934.513219284,800000,800000.0,1.0,800000.0,True,False
6.0,7.0,1,11071934.513219284,15000000,11442000.0,0.2,11402571.42857143,True,False
3.0,3.0,0,11071934.513219284,6999999,11798275.827586208,0.2,10638888.777777778,False,True
8.0,8.0,1,11071934.513219284,16000000,12137500.0,0.4,12067706.25,False,False
5.0,5.0,1,11362500.0,13950000,12577272.727272727,0.4,13255600.0,False,False
6.0,6.0,1,11071934.513219284,16950000,8453846.153846154,0.4,8265000.0,True,False
3.0,2.0,1,11071934.513219284,7450000,10355555.555555556,0.2,11738095.238095239,False,True
9.0,1.0,1,11071934.513219284,6600000,6600000.0,0.7,10902901.452554744,True,False
6.0,6.0,2,19725000.0,16950000,20987500.0,0.4,10902901.452554744,False,True
6.0,5.0,0,11071934.513219284,9950000,13016729.487179488,0.3,13234855.072463768,True,False
3.0,2.0,1,11071934.513219284,7618000,11555789.47368421,0.3,9693870.967741935,False,False
4.0,4.0,2,11071934.513219284,7450000,15250000.0,0.3,11738095.238095239,True,False
1.0,1.0,1,520000.0,520000,520000.0,0.3,520000.0,False,True
5.0,5.0,0,12029500.0,11749000,10517781.25,0.2,10902901.452554744,False,True
10.0,10.0,0,11071934.513219284,23950000,13016729.487179488,0.4,12067706.25,True,False
3.0,3.0,1,11071934.513219284,15500000,11798275.827586208,0.2,10638888.777777778,False,True
8.0,11.0,0,11071934.513219284,12000000,9200000.0,0.7,10902901.452554744,True,False
7.0,9.0,0,12685000.0,45000000,15250000.0,0.2,11738095.238095239,True,False
6.0,6.0,0,13208333.333333334,16500000,9814062.5,0.4,9915760.869565217,True,False
6.0,6.0,1,11071934.513219284,22000000,15250000.0,0.2,11738095.238095239,False,True
7.0,7.0,1,11071934.513219284,10000000,12637500.0,0.2,9333333.333333334,True,False
6.0,6.0,2,11071934.513219284,16750000,12637500.0,0.4,11402571.42857143,True,False
3.0,3.0,0,12685000.0,7150000,10355555.555555556,0.2,13234855.072463768,False,True
8.0,9.0,1,10191666.666666666,17750000,13100000.0,0.5,12550000.0,True,False
4.0,3.0,1,7950000.0,7950000,11798275.827586208,0.2,15933333.333333334,False,True
7.0,6.0,1,11071934.513219284,14950000,10355555.555555556,0.6,9915760.869565217,True,False
2.0,2.0,0,11071934.513219284,6250000,10935714.285714285,0.3,13413888.888888888,False,True
3.0,3.0,0,11071934.513219284,10000000,14365500.0,0.4,13577111.111111112,False,True
3.0,3.0,1,11071934.513219284,9500000,9420833.333333334,0.2,10902901.452554744,False,True
